iButton_Temp,Date,Object,Size,Location,Month
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
12.61,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
13.111,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
13.111,01/08/2020,Bush,Small,Mishmar,8
11.623,01/08/2020,Bush,Small,Tzeelim,8
13.111,01/08/2020,Bush,Small,Mishmar,8
12.124,01/08/2020,Bush,Small,Tzeelim,8
13.111,01/08/2020,Bush,Small,Mishmar,8
12.124,01/08/2020,Bush,Small,Tzeelim,8
13.612,01/08/2020,Bush,Small,Mishmar,8
12.124,01/08/2020,Bush,Small,Tzeelim,8
14.113,01/08/2020,Bush,Small,Mishmar,8
12.124,01/08/2020,Bush,Small,Tzeelim,8
14.113,01/08/2020,Bush,Small,Mishmar,8
12.625,01/08/2020,Bush,Small,Tzeelim,8
14.113,01/08/2020,Bush,Small,Mishmar,8
12.625,01/08/2020,Bush,Small,Tzeelim,8
14.113,01/08/2020,Bush,Small,Mishmar,8
12.625,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
13.627,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
13.627,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
14.128,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
14.128,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
14.128,01/08/2020,Bush,Small,Tzeelim,8
15.114,01/08/2020,Bush,Small,Mishmar,8
14.128,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
15.615,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.618,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
18.618,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
19.619,01/08/2020,Bush,Small,Mishmar,8
17.634,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
17.133,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
17.133,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
19.118,01/08/2020,Bush,Small,Mishmar,8
17.133,01/08/2020,Bush,Small,Tzeelim,8
18.618,01/08/2020,Bush,Small,Mishmar,8
16.632,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
18.118,01/08/2020,Bush,Small,Mishmar,8
16.132,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.617,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
17.117,01/08/2020,Bush,Small,Mishmar,8
15.631,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.616,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
15.13,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
16.115,01/08/2020,Bush,Small,Mishmar,8
14.629,01/08/2020,Bush,Small,Tzeelim,8
15.615,01/08/2020,Bush,Small,Mishmar,8
14.128,01/08/2020,Bush,Small,Tzeelim,8
15.615,01/08/2020,Bush,Small,Mishmar,8
13.627,01/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
15,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
16,02/08/2020,Bush,Small,Tzeelim,8
16.5,02/08/2020,Bush,Small,Mishmar,8
16,02/08/2020,Bush,Small,Tzeelim,8
17,02/08/2020,Bush,Small,Mishmar,8
17,02/08/2020,Bush,Small,Tzeelim,8
17,02/08/2020,Bush,Small,Mishmar,8
16.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
18.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
17.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
17.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
17.5,02/08/2020,Bush,Small,Tzeelim,8
22,02/08/2020,Bush,Small,Mishmar,8
20.5,02/08/2020,Bush,Small,Tzeelim,8
20.5,02/08/2020,Bush,Small,Mishmar,8
19.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
17,02/08/2020,Bush,Small,Tzeelim,8
17.5,02/08/2020,Bush,Small,Mishmar,8
16.5,02/08/2020,Bush,Small,Tzeelim,8
19,02/08/2020,Bush,Small,Mishmar,8
17.5,02/08/2020,Bush,Small,Tzeelim,8
18,02/08/2020,Bush,Small,Mishmar,8
17,02/08/2020,Bush,Small,Tzeelim,8
17,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
16.5,02/08/2020,Bush,Small,Mishmar,8
16,02/08/2020,Bush,Small,Tzeelim,8
16.5,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15.5,02/08/2020,Bush,Small,Tzeelim,8
16,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
15,02/08/2020,Bush,Small,Tzeelim,8
15.5,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
15,02/08/2020,Bush,Small,Mishmar,8
14.5,02/08/2020,Bush,Small,Tzeelim,8
14.5,02/08/2020,Bush,Small,Mishmar,8
13.5,02/08/2020,Bush,Small,Tzeelim,8
14.5,02/08/2020,Bush,Small,Mishmar,8
14,02/08/2020,Bush,Small,Tzeelim,8
14,02/08/2020,Bush,Small,Mishmar,8
13,02/08/2020,Bush,Small,Tzeelim,8
13.5,02/08/2020,Bush,Small,Mishmar,8
13.5,02/08/2020,Bush,Small,Tzeelim,8
13.5,02/08/2020,Bush,Small,Mishmar,8
13,02/08/2020,Bush,Small,Tzeelim,8
13.5,02/08/2020,Bush,Small,Mishmar,8
13,02/08/2020,Bush,Small,Tzeelim,8
13.5,02/08/2020,Bush,Small,Mishmar,8
12.5,02/08/2020,Bush,Small,Tzeelim,8
13.5,02/08/2020,Bush,Small,Mishmar,8
13,02/08/2020,Bush,Small,Tzeelim,8
18,03/08/2020,Bush,Small,Mishmar,8
16.5,03/08/2020,Bush,Small,Tzeelim,8
17.5,03/08/2020,Bush,Small,Mishmar,8
17,03/08/2020,Bush,Small,Tzeelim,8
17.5,03/08/2020,Bush,Small,Mishmar,8
16,03/08/2020,Bush,Small,Tzeelim,8
17.5,03/08/2020,Bush,Small,Mishmar,8
16.5,03/08/2020,Bush,Small,Tzeelim,8
17.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
17,03/08/2020,Bush,Small,Mishmar,8
16,03/08/2020,Bush,Small,Tzeelim,8
17,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
16.5,03/08/2020,Bush,Small,Mishmar,8
15,03/08/2020,Bush,Small,Tzeelim,8
16,03/08/2020,Bush,Small,Mishmar,8
15,03/08/2020,Bush,Small,Tzeelim,8
17,03/08/2020,Bush,Small,Mishmar,8
15.5,03/08/2020,Bush,Small,Tzeelim,8
17,03/08/2020,Bush,Small,Mishmar,8
16,03/08/2020,Bush,Small,Tzeelim,8
18.5,03/08/2020,Bush,Small,Mishmar,8
17.5,03/08/2020,Bush,Small,Tzeelim,8
19,03/08/2020,Bush,Small,Mishmar,8
18,03/08/2020,Bush,Small,Tzeelim,8
19.5,03/08/2020,Bush,Small,Mishmar,8
20,03/08/2020,Bush,Small,Tzeelim,8
20.5,03/08/2020,Bush,Small,Mishmar,8
19.5,03/08/2020,Bush,Small,Tzeelim,8
21,03/08/2020,Bush,Small,Mishmar,8
22,03/08/2020,Bush,Small,Tzeelim,8
22.5,03/08/2020,Bush,Small,Mishmar,8
22,03/08/2020,Bush,Small,Tzeelim,8
22.5,03/08/2020,Bush,Small,Mishmar,8
25,03/08/2020,Bush,Small,Tzeelim,8
24.5,03/08/2020,Bush,Small,Mishmar,8
22.5,03/08/2020,Bush,Small,Tzeelim,8
24,03/08/2020,Bush,Small,Mishmar,8
28,03/08/2020,Bush,Small,Tzeelim,8
25,03/08/2020,Bush,Small,Mishmar,8
24,03/08/2020,Bush,Small,Tzeelim,8
25,03/08/2020,Bush,Small,Mishmar,8
30,03/08/2020,Bush,Small,Tzeelim,8
26,03/08/2020,Bush,Small,Mishmar,8
26,03/08/2020,Bush,Small,Tzeelim,8
25.5,03/08/2020,Bush,Small,Mishmar,8
29.5,03/08/2020,Bush,Small,Tzeelim,8
27,03/08/2020,Bush,Small,Mishmar,8
27,03/08/2020,Bush,Small,Tzeelim,8
26,03/08/2020,Bush,Small,Mishmar,8
28.5,03/08/2020,Bush,Small,Tzeelim,8
28.5,03/08/2020,Bush,Small,Mishmar,8
28,03/08/2020,Bush,Small,Tzeelim,8
26.5,03/08/2020,Bush,Small,Mishmar,8
28,03/08/2020,Bush,Small,Tzeelim,8
27.5,03/08/2020,Bush,Small,Mishmar,8
28,03/08/2020,Bush,Small,Tzeelim,8
26,03/08/2020,Bush,Small,Mishmar,8
26,03/08/2020,Bush,Small,Tzeelim,8
25,03/08/2020,Bush,Small,Mishmar,8
27,03/08/2020,Bush,Small,Tzeelim,8
24,03/08/2020,Bush,Small,Mishmar,8
23,03/08/2020,Bush,Small,Tzeelim,8
23.5,03/08/2020,Bush,Small,Mishmar,8
25,03/08/2020,Bush,Small,Tzeelim,8
23.5,03/08/2020,Bush,Small,Mishmar,8
22,03/08/2020,Bush,Small,Tzeelim,8
22.5,03/08/2020,Bush,Small,Mishmar,8
24,03/08/2020,Bush,Small,Tzeelim,8
23,03/08/2020,Bush,Small,Mishmar,8
21.5,03/08/2020,Bush,Small,Tzeelim,8
22,03/08/2020,Bush,Small,Mishmar,8
23,03/08/2020,Bush,Small,Tzeelim,8
22,03/08/2020,Bush,Small,Mishmar,8
20.5,03/08/2020,Bush,Small,Tzeelim,8
21.5,03/08/2020,Bush,Small,Mishmar,8
22,03/08/2020,Bush,Small,Tzeelim,8
21.5,03/08/2020,Bush,Small,Mishmar,8
19.5,03/08/2020,Bush,Small,Tzeelim,8
20.5,03/08/2020,Bush,Small,Mishmar,8
21,03/08/2020,Bush,Small,Tzeelim,8
21.5,03/08/2020,Bush,Small,Mishmar,8
19,03/08/2020,Bush,Small,Tzeelim,8
20.5,03/08/2020,Bush,Small,Mishmar,8
20.5,03/08/2020,Bush,Small,Tzeelim,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
21.5,04/08/2020,Bush,Small,Mishmar,8
22,04/08/2020,Bush,Small,Tzeelim,8
22,04/08/2020,Bush,Small,Mishmar,8
21,04/08/2020,Bush,Small,Tzeelim,8
21,04/08/2020,Bush,Small,Mishmar,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
21.5,04/08/2020,Bush,Small,Mishmar,8
20.5,04/08/2020,Bush,Small,Tzeelim,8
21,04/08/2020,Bush,Small,Mishmar,8
20.5,04/08/2020,Bush,Small,Tzeelim,8
21.5,04/08/2020,Bush,Small,Mishmar,8
20,04/08/2020,Bush,Small,Tzeelim,8
21,04/08/2020,Bush,Small,Mishmar,8
20,04/08/2020,Bush,Small,Tzeelim,8
21,04/08/2020,Bush,Small,Mishmar,8
19.5,04/08/2020,Bush,Small,Tzeelim,8
20.5,04/08/2020,Bush,Small,Mishmar,8
19.5,04/08/2020,Bush,Small,Tzeelim,8
20.5,04/08/2020,Bush,Small,Mishmar,8
18.5,04/08/2020,Bush,Small,Tzeelim,8
20,04/08/2020,Bush,Small,Mishmar,8
19,04/08/2020,Bush,Small,Tzeelim,8
20,04/08/2020,Bush,Small,Mishmar,8
18.5,04/08/2020,Bush,Small,Tzeelim,8
19.5,04/08/2020,Bush,Small,Mishmar,8
19,04/08/2020,Bush,Small,Tzeelim,8
20,04/08/2020,Bush,Small,Mishmar,8
18.5,04/08/2020,Bush,Small,Tzeelim,8
20,04/08/2020,Bush,Small,Mishmar,8
19,04/08/2020,Bush,Small,Tzeelim,8
20,04/08/2020,Bush,Small,Mishmar,8
19.5,04/08/2020,Bush,Small,Tzeelim,8
21,04/08/2020,Bush,Small,Mishmar,8
20.5,04/08/2020,Bush,Small,Tzeelim,8
20.5,04/08/2020,Bush,Small,Mishmar,8
20.5,04/08/2020,Bush,Small,Tzeelim,8
24,04/08/2020,Bush,Small,Mishmar,8
22,04/08/2020,Bush,Small,Tzeelim,8
23,04/08/2020,Bush,Small,Mishmar,8
24,04/08/2020,Bush,Small,Tzeelim,8
26,04/08/2020,Bush,Small,Mishmar,8
27.5,04/08/2020,Bush,Small,Tzeelim,8
26,04/08/2020,Bush,Small,Mishmar,8
25.5,04/08/2020,Bush,Small,Tzeelim,8
27.5,04/08/2020,Bush,Small,Mishmar,8
30,04/08/2020,Bush,Small,Tzeelim,8
28,04/08/2020,Bush,Small,Mishmar,8
27,04/08/2020,Bush,Small,Tzeelim,8
29.5,04/08/2020,Bush,Small,Mishmar,8
33.5,04/08/2020,Bush,Small,Tzeelim,8
29.5,04/08/2020,Bush,Small,Mishmar,8
28,04/08/2020,Bush,Small,Tzeelim,8
33,04/08/2020,Bush,Small,Mishmar,8
38,04/08/2020,Bush,Small,Tzeelim,8
30,04/08/2020,Bush,Small,Mishmar,8
29.5,04/08/2020,Bush,Small,Tzeelim,8
33,04/08/2020,Bush,Small,Mishmar,8
40,04/08/2020,Bush,Small,Tzeelim,8
30.5,04/08/2020,Bush,Small,Mishmar,8
29.5,04/08/2020,Bush,Small,Tzeelim,8
31.5,04/08/2020,Bush,Small,Mishmar,8
38,04/08/2020,Bush,Small,Tzeelim,8
29.5,04/08/2020,Bush,Small,Mishmar,8
29.5,04/08/2020,Bush,Small,Tzeelim,8
28,04/08/2020,Bush,Small,Mishmar,8
32.5,04/08/2020,Bush,Small,Tzeelim,8
28,04/08/2020,Bush,Small,Mishmar,8
27.5,04/08/2020,Bush,Small,Tzeelim,8
27.5,04/08/2020,Bush,Small,Mishmar,8
29,04/08/2020,Bush,Small,Tzeelim,8
27.5,04/08/2020,Bush,Small,Mishmar,8
26.5,04/08/2020,Bush,Small,Tzeelim,8
26,04/08/2020,Bush,Small,Mishmar,8
28,04/08/2020,Bush,Small,Tzeelim,8
26,04/08/2020,Bush,Small,Mishmar,8
23.5,04/08/2020,Bush,Small,Tzeelim,8
24,04/08/2020,Bush,Small,Mishmar,8
24,04/08/2020,Bush,Small,Tzeelim,8
23.5,04/08/2020,Bush,Small,Mishmar,8
22,04/08/2020,Bush,Small,Tzeelim,8
23,04/08/2020,Bush,Small,Mishmar,8
22.5,04/08/2020,Bush,Small,Tzeelim,8
23,04/08/2020,Bush,Small,Mishmar,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
22.5,04/08/2020,Bush,Small,Mishmar,8
22,04/08/2020,Bush,Small,Tzeelim,8
22.5,04/08/2020,Bush,Small,Mishmar,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
22.5,04/08/2020,Bush,Small,Mishmar,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
22.5,04/08/2020,Bush,Small,Mishmar,8
21,04/08/2020,Bush,Small,Tzeelim,8
21.5,04/08/2020,Bush,Small,Mishmar,8
21.5,04/08/2020,Bush,Small,Tzeelim,8
22,04/08/2020,Bush,Small,Mishmar,8
25.5,05/08/2020,Bush,Small,Tzeelim,8
27.5,05/08/2020,Bush,Small,Mishmar,8
26,05/08/2020,Bush,Small,Tzeelim,8
26.5,05/08/2020,Bush,Small,Mishmar,8
25,05/08/2020,Bush,Small,Tzeelim,8
27,05/08/2020,Bush,Small,Mishmar,8
25.5,05/08/2020,Bush,Small,Tzeelim,8
26,05/08/2020,Bush,Small,Mishmar,8
24.5,05/08/2020,Bush,Small,Tzeelim,8
26.5,05/08/2020,Bush,Small,Mishmar,8
25,05/08/2020,Bush,Small,Tzeelim,8
25,05/08/2020,Bush,Small,Mishmar,8
24,05/08/2020,Bush,Small,Tzeelim,8
26,05/08/2020,Bush,Small,Mishmar,8
24.5,05/08/2020,Bush,Small,Tzeelim,8
25.5,05/08/2020,Bush,Small,Mishmar,8
23.5,05/08/2020,Bush,Small,Tzeelim,8
26,05/08/2020,Bush,Small,Mishmar,8
23.5,05/08/2020,Bush,Small,Tzeelim,8
25,05/08/2020,Bush,Small,Mishmar,8
22.5,05/08/2020,Bush,Small,Tzeelim,8
25,05/08/2020,Bush,Small,Mishmar,8
23,05/08/2020,Bush,Small,Tzeelim,8
24.5,05/08/2020,Bush,Small,Mishmar,8
22.5,05/08/2020,Bush,Small,Tzeelim,8
